Serial No,Date,Amount,Category,Description
1886,29-09-2022,298.84,Income,Car Maintenance
1887,29-09-2022,180.61,Expense,Dining Out
1888,29-09-2022,659.22,Income,Coffee
1889,29-09-2022,251.64,Expense,Dining Out
1890,30-09-2022,321.73,Expense,Car Maintenance
1891,30-09-2022,137.05,Income,Transport
1892,30-09-2022,277.1,Income,Shopping
1893,30-09-2022,420.12,Income,Dining Out
1894,01-10-2022,941.46,Income,Rent
1895,02-10-2022,761.78,Expense,Movies
1896,03-10-2022,143.27,Expense,Freelance
1897,03-10-2022,977.96,Expense,Car Maintenance
1898,03-10-2022,892.89,Expense,Coffee
1899,03-10-2022,613.95,Income,Dining Out
1900,03-10-2022,633.83,Expense,Groceries
1901,04-10-2022,120.47,Expense,Dining Out
1902,04-10-2022,935.45,Expense,Utilities
1903,04-10-2022,733.68,Income,Coffee
1904,05-10-2022,739.63,Expense,Subscriptions
1905,05-10-2022,760.05,Expense,Coffee
1906,05-10-2022,245.01,Expense,Groceries
1907,06-10-2022,442.93,Expense,Dining Out
1908,06-10-2022,172.51,Expense,Coffee
1909,06-10-2022,275.76,Income,Bonus
1910,06-10-2022,98.16,Income,Car Maintenance
1911,06-10-2022,877.51,Expense,Entertainment
1912,07-10-2022,459.16,Expense,Shopping
1913,07-10-2022,217.95,Income,Coffee
1914,07-10-2022,470.82,Income,Interest
1915,07-10-2022,825.35,Income,Coffee
1916,07-10-2022,650.04,Expense,Movies
1917,08-10-2022,866.23,Expense,Interest
1918,08-10-2022,169.77,Expense,Groceries
1919,08-10-2022,769.02,Income,Car Maintenance
1920,08-10-2022,549.92,Income,Rent
1921,09-10-2022,990.97,Income,Car Maintenance
1922,09-10-2022,581.65,Expense,Utilities
1923,09-10-2022,281.04,Income,Movies
1924,10-10-2022,802.7,Income,Rent
1925,10-10-2022,96.95,Expense,Rent
1926,10-10-2022,915.52,Expense,Groceries
1927,11-10-2022,380.25,Expense,Bonus
1928,11-10-2022,132.29,Expense,Entertainment
1929,12-10-2022,603.62,Income,Freelance
1930,12-10-2022,156.07,Expense,Bonus
1931,13-10-2022,283.42,Expense,Bonus
1932,13-10-2022,899.64,Expense,Utilities
1933,13-10-2022,914.19,Expense,Bonus
1934,13-10-2022,577.2,Expense,Salary
1935,14-10-2022,96.15,Income,Utilities
1936,14-10-2022,283.24,Expense,Movies
1937,14-10-2022,445.2,Expense,Subscriptions
1938,14-10-2022,693.42,Expense,Movies
1939,15-10-2022,406.46,Expense,Shopping
1940,15-10-2022,986.11,Expense,Car Maintenance
1941,15-10-2022,22.99,Income,Freelance
1942,15-10-2022,603.6,Income,Interest
1943,16-10-2022,316.7,Expense,Interest
1944,16-10-2022,87.49,Income,Utilities
1945,16-10-2022,60.43,Income,Coffee
1946,17-10-2022,664.0,Income,Utilities
1947,17-10-2022,956.99,Expense,Entertainment
1948,17-10-2022,196.03,Expense,Rent
1949,17-10-2022,646.52,Expense,Bonus
1950,18-10-2022,708.38,Income,Shopping
1951,18-10-2022,67.84,Income,Utilities
1952,19-10-2022,593.26,Expense,Movies
1953,19-10-2022,671.79,Income,Movies
1954,19-10-2022,821.13,Income,Coffee
1955,19-10-2022,588.01,Expense,Entertainment
1956,19-10-2022,675.13,Income,Subscriptions
1957,20-10-2022,693.26,Expense,Entertainment
1958,20-10-2022,984.26,Income,Bonus
1959,20-10-2022,196.9,Income,Bonus
1960,20-10-2022,15.9,Income,Salary
1961,21-10-2022,561.54,Expense,Car Maintenance
1962,21-10-2022,350.3,Expense,Car Maintenance
1963,21-10-2022,257.94,Income,Dining Out
1964,21-10-2022,502.57,Income,Shopping
1965,22-10-2022,697.1,Income,Entertainment
1966,22-10-2022,67.71,Expense,Utilities
1967,22-10-2022,665.42,Expense,Dining Out
1968,23-10-2022,775.11,Expense,Coffee
1969,23-10-2022,168.18,Income,Interest
1970,23-10-2022,765.67,Income,Dining Out
1971,24-10-2022,536.63,Expense,Transport
1972,24-10-2022,804.02,Income,Utilities
1973,24-10-2022,431.92,Income,Movies
1974,25-10-2022,667.78,Income,Subscriptions
1975,26-10-2022,119.23,Income,Utilities
1976,26-10-2022,795.38,Expense,Car Maintenance
1977,26-10-2022,649.63,Expense,Movies
1978,27-10-2022,194.99,Expense,Transport
1979,27-10-2022,668.65,Income,Movies
1980,28-10-2022,47.87,Income,Shopping
1981,29-10-2022,372.38,Income,Transport
1982,29-10-2022,259.7,Expense,Interest
1983,29-10-2022,197.24,Expense,Salary
1984,29-10-2022,636.95,Expense,Rent
1985,29-10-2022,93.89,Expense,Shopping
1986,30-10-2022,824.79,Expense,Movies
1987,30-10-2022,776.67,Income,Freelance
1988,30-10-2022,375.21,Income,Car Maintenance
1989,30-10-2022,183.24,Expense,Internet Bill
1990,31-10-2022,763.19,Income,Freelance
1991,31-10-2022,629.5,Expense,Groceries
1992,01-11-2022,746.99,Income,Interest
1993,01-11-2022,906.32,Expense,Freelance
1994,01-11-2022,59.35,Expense,Bonus
1995,02-11-2022,991.74,Expense,Internet Bill
1996,02-11-2022,932.8,Expense,Rent
1997,02-11-2022,887.64,Expense,Subscriptions
1998,03-11-2022,506.23,Income,Transport
1999,03-11-2022,249.33,Income,Subscriptions
2000,03-11-2022,678.05,Expense,Entertainment
2001,03-11-2022,47.7,Expense,Transport
2002,04-11-2022,180.32,Income,Groceries
2003,05-11-2022,38.25,Income,Transport
2004,05-11-2022,85.27,Expense,Movies
2005,05-11-2022,547.33,Expense,Dining Out
2006,06-11-2022,333.33,Expense,Utilities
2007,06-11-2022,45.77,Income,Rent
2008,07-11-2022,741.88,Income,Transport
2009,07-11-2022,196.74,Income,Internet Bill
2010,07-11-2022,321.66,Income,Subscriptions
2011,08-11-2022,139.26,Income,Dining Out
2012,09-11-2022,520.63,Income,Interest
2013,09-11-2022,527.8,Expense,Internet Bill
2014,09-11-2022,136.29,Expense,Dining Out
2015,09-11-2022,767.17,Income,Shopping
2016,10-11-2022,715.8,Expense,Interest
2017,10-11-2022,884.15,Expense,Transport
2018,11-11-2022,876.93,Income,Dining Out
2019,11-11-2022,279.18,Income,Movies
2020,11-11-2022,306.69,Income,Groceries
2021,11-11-2022,807.93,Income,Bonus
2022,12-11-2022,794.86,Income,Coffee
2023,12-11-2022,133.48,Expense,Transport
2024,12-11-2022,232.89,Income,Groceries
2025,12-11-2022,860.37,Expense,Dining Out
2026,12-11-2022,800.16,Income,Internet Bill
2027,13-11-2022,900.57,Income,Salary
2028,13-11-2022,737.7,Expense,Car Maintenance
2029,13-11-2022,537.83,Income,Internet Bill
2030,14-11-2022,342.69,Income,Freelance
2031,14-11-2022,432.16,Income,Utilities
2032,14-11-2022,78.66,Expense,Salary
2033,14-11-2022,895.49,Income,Subscriptions
2034,14-11-2022,186.25,Income,Transport
2035,15-11-2022,981.24,Income,Internet Bill
2036,16-11-2022,484.64,Income,Freelance
2037,16-11-2022,192.46,Income,Transport
2038,16-11-2022,482.88,Income,Freelance
2039,16-11-2022,851.67,Income,Freelance
2040,17-11-2022,66.47,Income,Coffee
2041,17-11-2022,307.14,Expense,Salary
2042,18-11-2022,872.33,Income,Coffee
2043,18-11-2022,794.02,Expense,Dining Out
2044,18-11-2022,939.67,Expense,Interest
2045,18-11-2022,828.23,Expense,Subscriptions
2046,18-11-2022,197.3,Income,Utilities
2047,19-11-2022,766.88,Income,Internet Bill
2048,19-11-2022,424.64,Income,Coffee
2049,19-11-2022,782.7,Income,Subscriptions
2050,20-11-2022,179.98,Expense,Bonus
2051,20-11-2022,944.47,Income,Transport
2052,20-11-2022,464.69,Expense,Movies
2053,20-11-2022,668.11,Expense,Subscriptions
2054,20-11-2022,772.62,Income,Entertainment
2055,21-11-2022,770.29,Income,Transport
2056,21-11-2022,963.1,Expense,Freelance
2057,21-11-2022,174.85,Expense,Rent
2058,21-11-2022,397.39,Income,Transport
2059,22-11-2022,37.3,Income,Subscriptions
2060,22-11-2022,651.77,Income,Salary
2061,22-11-2022,639.66,Income,Internet Bill
2062,22-11-2022,594.01,Expense,Utilities
2063,23-11-2022,582.37,Income,Interest
2064,23-11-2022,149.2,Income,Utilities
2065,23-11-2022,473.96,Income,Coffee
2066,23-11-2022,63.86,Expense,Freelance
2067,23-11-2022,845.99,Expense,Entertainment
2068,24-11-2022,993.37,Expense,Transport
2069,24-11-2022,105.31,Income,Groceries
2070,24-11-2022,268.88,Income,Internet Bill
2071,25-11-2022,96.15,Expense,Shopping
2072,25-11-2022,165.32,Income,Entertainment
2073,26-11-2022,881.54,Income,Rent
2074,26-11-2022,479.47,Income,Shopping
2075,26-11-2022,640.52,Expense,Rent
2076,26-11-2022,546.77,Income,Rent
2077,26-11-2022,234.4,Expense,Shopping
2078,27-11-2022,558.68,Expense,Salary
2079,27-11-2022,337.41,Expense,Coffee
2080,27-11-2022,204.76,Income,Internet Bill
2081,27-11-2022,234.61,Income,Utilities
2082,27-11-2022,619.25,Income,Rent
2083,28-11-2022,286.73,Expense,Movies
2084,29-11-2022,90.07,Expense,Dining Out
2085,29-11-2022,863.85,Expense,Interest
2086,30-11-2022,676.32,Expense,Bonus
2087,30-11-2022,362.52,Expense,Dining Out
2088,30-11-2022,434.8,Expense,Transport
2089,30-11-2022,967.55,Expense,Salary
2090,01-12-2022,144.76,Income,Entertainment
2091,01-12-2022,445.2,Income,Transport
2092,01-12-2022,815.64,Income,Transport
2093,01-12-2022,979.94,Income,Entertainment
2094,01-12-2022,770.27,Expense,Dining Out
2095,02-12-2022,395.02,Expense,Car Maintenance
2096,02-12-2022,677.91,Expense,Coffee
2097,02-12-2022,825.93,Income,Entertainment
2098,02-12-2022,249.54,Expense,Groceries
2099,02-12-2022,187.93,Expense,Groceries
2100,03-12-2022,467.41,Income,Transport
2101,04-12-2022,521.53,Income,Rent
2102,04-12-2022,221.05,Income,Transport
2103,04-12-2022,316.07,Expense,Bonus
2104,05-12-2022,416.42,Income,Movies
2105,05-12-2022,122.97,Income,Car Maintenance
2106,06-12-2022,879.13,Income,Rent
2107,06-12-2022,285.04,Expense,Movies
2108,06-12-2022,786.29,Income,Salary
2109,06-12-2022,147.46,Income,Movies
2110,07-12-2022,834.6,Expense,Dining Out
2111,07-12-2022,441.32,Income,Dining Out
2112,07-12-2022,502.03,Income,Shopping
2113,07-12-2022,661.35,Expense,Rent
2114,08-12-2022,927.92,Income,Subscriptions
2115,08-12-2022,314.97,Expense,Shopping
2116,08-12-2022,641.18,Expense,Freelance
2117,08-12-2022,550.3,Income,Rent
2118,09-12-2022,251.75,Expense,Movies
2119,10-12-2022,546.35,Expense,Salary
2120,10-12-2022,109.79,Expense,Transport
2121,11-12-2022,282.78,Income,Interest
2122,11-12-2022,541.29,Income,Car Maintenance
2123,11-12-2022,580.72,Income,Entertainment
2124,12-12-2022,762.62,Income,Rent
2125,12-12-2022,734.33,Income,Salary
2126,12-12-2022,271.8,Income,Internet Bill
2127,12-12-2022,933.65,Expense,Bonus
2128,13-12-2022,45.56,Expense,Freelance
2129,13-12-2022,757.82,Expense,Utilities
2130,13-12-2022,651.59,Expense,Rent
2131,13-12-2022,796.58,Income,Dining Out
2132,13-12-2022,707.48,Income,Car Maintenance
2133,14-12-2022,414.91,Income,Coffee
2134,14-12-2022,496.06,Expense,Interest
2135,14-12-2022,487.91,Income,Utilities
2136,14-12-2022,692.51,Expense,Freelance
2137,14-12-2022,828.54,Expense,Internet Bill
2138,15-12-2022,413.38,Income,Bonus
2139,15-12-2022,693.13,Income,Transport
2140,15-12-2022,924.28,Expense,Coffee
2141,15-12-2022,731.6,Expense,Coffee
2142,16-12-2022,372.01,Income,Interest
2143,17-12-2022,575.05,Income,Groceries
2144,17-12-2022,679.42,Expense,Subscriptions
2145,18-12-2022,12.71,Expense,Movies
2146,19-12-2022,987.85,Income,Bonus
2147,19-12-2022,702.44,Income,Coffee
2148,19-12-2022,515.81,Expense,Freelance
2149,19-12-2022,833.14,Income,Groceries
2150,20-12-2022,479.22,Expense,Entertainment
2151,20-12-2022,82.07,Expense,Shopping
2152,20-12-2022,984.01,Income,Movies
2153,20-12-2022,757.89,Income,Movies
2154,20-12-2022,434.6,Expense,Groceries
2155,21-12-2022,871.7,Expense,Internet Bill
2156,21-12-2022,802.32,Expense,Freelance
2157,22-12-2022,354.68,Income,Bonus
2158,22-12-2022,95.12,Expense,Movies
2159,22-12-2022,805.36,Expense,Utilities
2160,22-12-2022,174.79,Income,Groceries
2161,23-12-2022,238.33,Income,Rent
2162,23-12-2022,361.28,Income,Transport
2163,23-12-2022,635.53,Income,Interest
2164,23-12-2022,167.06,Expense,Rent
2165,24-12-2022,404.72,Expense,Groceries
2166,25-12-2022,726.23,Expense,Transport
2167,25-12-2022,448.92,Income,Subscriptions
2168,25-12-2022,550.25,Income,Interest
2169,25-12-2022,313.83,Expense,Entertainment
2170,25-12-2022,985.03,Expense,Rent
2171,26-12-2022,383.35,Expense,Utilities
2172,26-12-2022,779.74,Expense,Interest
2173,26-12-2022,716.41,Expense,Transport
2174,26-12-2022,924.7,Expense,Utilities
2175,26-12-2022,16.09,Expense,Transport
2176,27-12-2022,23.95,Expense,Internet Bill
2177,27-12-2022,910.77,Expense,Movies
2178,27-12-2022,551.89,Expense,Subscriptions
2179,27-12-2022,271.62,Income,Shopping
2180,28-12-2022,916.21,Income,Bonus
2181,28-12-2022,65.42,Income,Subscriptions
2182,28-12-2022,245.7,Income,Internet Bill
2183,28-12-2022,155.83,Expense,Rent
2184,29-12-2022,523.43,Income,Subscriptions
2185,29-12-2022,410.58,Income,Utilities
2186,29-12-2022,603.46,Expense,Utilities
2187,29-12-2022,781.4,Expense,Transport
2188,29-12-2022,648.96,Expense,Salary
2189,30-12-2022,988.53,Expense,Bonus
2190,30-12-2022,537.73,Income,Car Maintenance
2191,30-12-2022,681.2,Expense,Subscriptions
2192,31-12-2022,820.1,Income,Entertainment
2193,01-01-2023,567.17,Expense,Car Maintenance
2194,01-01-2023,640.52,Expense,Rent
2195,02-01-2023,25.33,Expense,Coffee
2196,03-01-2023,452.54,Income,Coffee
2197,03-01-2023,374.71,Expense,Movies
2198,03-01-2023,733.6,Income,Interest
2199,04-01-2023,100.39,Income,Car Maintenance
2200,04-01-2023,408.97,Expense,Freelance
2201,04-01-2023,451.34,Expense,Shopping
2202,04-01-2023,371.48,Income,Interest
2203,04-01-2023,964.5,Income,Interest
2204,05-01-2023,553.79,Income,Transport
2205,05-01-2023,95.45,Income,Bonus
2206,05-01-2023,243.85,Income,Transport
2207,05-01-2023,214.91,Expense,Internet Bill
2208,05-01-2023,912.73,Expense,Coffee
2209,06-01-2023,435.6,Expense,Shopping
2210,06-01-2023,130.04,Expense,Coffee
2211,06-01-2023,315.29,Expense,Transport
2212,06-01-2023,808.07,Expense,Interest
2213,06-01-2023,194.3,Expense,Interest
2214,07-01-2023,531.52,Income,Groceries
2215,07-01-2023,14.65,Expense,Shopping
2216,07-01-2023,230.56,Income,Groceries
2217,07-01-2023,443.38,Expense,Rent
2218,07-01-2023,680.69,Income,Bonus
2219,08-01-2023,529.62,Income,Utilities
2220,08-01-2023,712.22,Expense,Interest
2221,09-01-2023,885.94,Expense,Bonus
2222,09-01-2023,826.46,Income,Utilities
2223,10-01-2023,932.47,Income,Car Maintenance
2224,11-01-2023,207.35,Expense,Internet Bill
2225,12-01-2023,507.83,Income,Dining Out
2226,13-01-2023,750.61,Expense,Transport
2227,13-01-2023,288.69,Expense,Groceries
2228,13-01-2023,524.42,Expense,Dining Out
2229,14-01-2023,113.01,Income,Interest
2230,14-01-2023,505.01,Expense,Subscriptions
2231,14-01-2023,733.08,Income,Subscriptions
2232,15-01-2023,277.68,Expense,Car Maintenance
2233,15-01-2023,994.64,Income,Transport
2234,16-01-2023,934.44,Expense,Internet Bill
2235,16-01-2023,21.37,Income,Interest
2236,16-01-2023,271.34,Income,Coffee
2237,16-01-2023,830.84,Income,Utilities
2238,16-01-2023,45.98,Income,Subscriptions
2239,17-01-2023,249.23,Expense,Transport
2240,17-01-2023,471.36,Income,Bonus
2241,17-01-2023,397.71,Expense,Transport
2242,17-01-2023,958.98,Expense,Coffee
2243,17-01-2023,842.57,Expense,Internet Bill
2244,18-01-2023,950.38,Expense,Movies
2245,18-01-2023,123.4,Income,Freelance
2246,18-01-2023,672.48,Income,Internet Bill
2247,18-01-2023,49.69,Expense,Transport
2248,19-01-2023,343.3,Expense,Movies
2249,19-01-2023,351.11,Expense,Dining Out
2250,19-01-2023,323.25,Expense,Groceries
2251,19-01-2023,563.52,Income,Coffee
2252,19-01-2023,261.55,Expense,Car Maintenance
2253,20-01-2023,669.04,Expense,Car Maintenance
2254,20-01-2023,161.58,Expense,Subscriptions
2255,20-01-2023,595.51,Expense,Transport
2256,20-01-2023,424.55,Income,Car Maintenance
2257,21-01-2023,743.53,Income,Bonus
2258,22-01-2023,509.92,Expense,Shopping
2259,22-01-2023,849.13,Expense,Entertainment
2260,22-01-2023,762.6,Income,Car Maintenance
2261,22-01-2023,901.53,Income,Entertainment
2262,23-01-2023,140.3,Income,Rent
2263,23-01-2023,248.32,Income,Movies
2264,24-01-2023,320.7,Expense,Shopping
2265,25-01-2023,265.84,Income,Movies
2266,25-01-2023,654.22,Expense,Transport
2267,25-01-2023,726.43,Expense,Dining Out
2268,26-01-2023,229.21,Expense,Groceries
2269,26-01-2023,130.87,Expense,Internet Bill
2270,26-01-2023,458.32,Expense,Transport
2271,26-01-2023,32.23,Income,Freelance
2272,27-01-2023,403.79,Income,Internet Bill
2273,27-01-2023,569.0,Expense,Movies
2274,28-01-2023,129.7,Expense,Rent
2275,28-01-2023,890.81,Expense,Bonus
2276,29-01-2023,454.7,Expense,Interest
2277,29-01-2023,97.59,Income,Entertainment
2278,29-01-2023,846.86,Income,Car Maintenance
2279,30-01-2023,204.96,Expense,Car Maintenance
2280,30-01-2023,323.16,Income,Coffee
2281,31-01-2023,562.67,Income,Subscriptions
2282,31-01-2023,411.55,Income,Shopping
2283,01-02-2023,410.32,Income,Salary
2284,02-02-2023,404.38,Income,Car Maintenance
2285,02-02-2023,867.06,Income,Utilities
2286,02-02-2023,407.22,Expense,Utilities
2287,03-02-2023,447.97,Income,Entertainment
2288,04-02-2023,137.34,Expense,Groceries
2289,04-02-2023,337.54,Income,Subscriptions
2290,04-02-2023,224.82,Expense,Subscriptions
2291,04-02-2023,605.76,Expense,Movies
2292,04-02-2023,654.02,Income,Utilities
2293,05-02-2023,328.03,Income,Coffee
2294,05-02-2023,377.01,Income,Dining Out
2295,05-02-2023,770.13,Income,Groceries
2296,05-02-2023,492.83,Expense,Transport
2297,06-02-2023,55.69,Income,Transport
2298,06-02-2023,376.79,Income,Salary
2299,06-02-2023,401.17,Expense,Salary
2300,06-02-2023,121.37,Expense,Transport
2301,06-02-2023,17.78,Income,Salary
2302,07-02-2023,700.24,Income,Internet Bill
2303,07-02-2023,922.54,Expense,Entertainment
2304,07-02-2023,232.71,Income,Utilities
2305,08-02-2023,733.16,Income,Movies
2306,08-02-2023,17.35,Income,Movies
2307,08-02-2023,39.14,Income,Interest
2308,08-02-2023,753.32,Income,Rent
2309,09-02-2023,208.96,Income,Coffee
2310,09-02-2023,639.17,Income,Movies
2311,09-02-2023,332.22,Expense,Car Maintenance
2312,09-02-2023,512.85,Expense,Freelance
2313,09-02-2023,161.71,Income,Subscriptions
2314,10-02-2023,591.32,Expense,Entertainment
2315,10-02-2023,268.26,Expense,Entertainment
2316,10-02-2023,694.55,Income,Subscriptions
2317,11-02-2023,653.33,Expense,Bonus
2318,12-02-2023,699.04,Expense,Interest
2319,12-02-2023,721.65,Expense,Freelance
2320,12-02-2023,954.64,Expense,Entertainment
2321,12-02-2023,524.27,Income,Salary
2322,13-02-2023,767.28,Income,Transport
2323,13-02-2023,640.02,Income,Subscriptions
2324,13-02-2023,125.21,Income,Utilities
2325,14-02-2023,937.67,Income,Coffee
2326,14-02-2023,147.46,Income,Salary
2327,14-02-2023,290.4,Income,Transport
2328,15-02-2023,801.28,Expense,Entertainment
2329,15-02-2023,748.96,Expense,Salary
2330,15-02-2023,167.98,Expense,Salary
2331,15-02-2023,262.17,Income,Subscriptions
2332,16-02-2023,821.87,Income,Transport
2333,16-02-2023,667.44,Expense,Car Maintenance
2334,16-02-2023,732.94,Income,Shopping
2335,16-02-2023,959.9,Income,Subscriptions
2336,16-02-2023,255.36,Income,Car Maintenance
2337,17-02-2023,209.68,Expense,Subscriptions
2338,17-02-2023,389.83,Income,Subscriptions
2339,17-02-2023,381.28,Expense,Bonus
2340,17-02-2023,794.22,Expense,Car Maintenance
2341,17-02-2023,815.11,Expense,Freelance
2342,18-02-2023,704.35,Expense,Interest
2343,18-02-2023,38.88,Expense,Utilities
2344,18-02-2023,695.33,Expense,Interest
2345,18-02-2023,86.05,Expense,Rent
2346,19-02-2023,118.13,Income,Dining Out
2347,20-02-2023,802.79,Expense,Coffee
2348,20-02-2023,63.42,Income,Transport
2349,20-02-2023,835.33,Income,Salary
2350,20-02-2023,37.75,Expense,Salary
2351,20-02-2023,378.98,Expense,Subscriptions
2352,21-02-2023,263.63,Income,Groceries
2353,22-02-2023,598.64,Expense,Salary
2354,23-02-2023,994.26,Income,Bonus
2355,23-02-2023,220.15,Income,Internet Bill
2356,23-02-2023,995.87,Income,Shopping
2357,23-02-2023,405.19,Expense,Shopping
2358,23-02-2023,335.87,Income,Entertainment
2359,24-02-2023,765.05,Income,Coffee
2360,25-02-2023,947.68,Expense,Subscriptions
2361,26-02-2023,15.01,Income,Transport
2362,26-02-2023,912.18,Income,Utilities
2363,26-02-2023,53.92,Income,Movies
2364,27-02-2023,177.37,Expense,Car Maintenance
2365,28-02-2023,575.12,Expense,Rent
2366,28-02-2023,852.67,Income,Internet Bill
2367,01-03-2023,56.75,Expense,Movies
2368,02-03-2023,75.04,Expense,Transport
2369,02-03-2023,420.57,Expense,Groceries
2370,03-03-2023,415.82,Expense,Rent
2371,03-03-2023,384.81,Income,Transport
2372,04-03-2023,996.2,Income,Subscriptions
2373,04-03-2023,688.17,Income,Car Maintenance
2374,05-03-2023,569.57,Income,Salary
2375,05-03-2023,730.57,Income,Rent
2376,05-03-2023,337.87,Income,Internet Bill
2377,06-03-2023,995.36,Expense,Entertainment
2378,07-03-2023,42.87,Income,Coffee
2379,07-03-2023,932.16,Income,Car Maintenance
2380,08-03-2023,741.88,Expense,Shopping
2381,08-03-2023,587.34,Income,Transport
2382,09-03-2023,306.42,Expense,Transport
2383,09-03-2023,878.65,Income,Rent
2384,09-03-2023,701.87,Expense,Bonus
2385,09-03-2023,585.31,Expense,Transport
2386,10-03-2023,859.72,Expense,Internet Bill
2387,10-03-2023,633.82,Expense,Groceries
2388,11-03-2023,404.49,Expense,Coffee
2389,11-03-2023,701.66,Income,Rent
2390,12-03-2023,33.24,Expense,Coffee
2391,12-03-2023,806.19,Expense,Subscriptions
2392,12-03-2023,195.07,Income,Salary
2393,12-03-2023,23.64,Income,Transport
2394,13-03-2023,561.05,Income,Entertainment
2395,14-03-2023,427.57,Expense,Car Maintenance
2396,15-03-2023,387.92,Expense,Utilities
2397,15-03-2023,955.85,Expense,Transport
2398,16-03-2023,579.0,Income,Utilities
2399,16-03-2023,36.0,Income,Interest
2400,16-03-2023,310.35,Income,Salary
2401,17-03-2023,349.66,Income,Dining Out
2402,17-03-2023,65.73,Expense,Salary
2403,17-03-2023,892.98,Income,Shopping
2404,17-03-2023,667.6,Income,Shopping
2405,18-03-2023,46.61,Income,Coffee
2406,18-03-2023,626.91,Income,Shopping
2407,18-03-2023,28.94,Income,Movies
2408,18-03-2023,296.75,Income,Dining Out
2409,18-03-2023,137.26,Income,Movies
2410,19-03-2023,678.66,Expense,Transport
2411,19-03-2023,27.41,Expense,Freelance
2412,19-03-2023,711.41,Expense,Entertainment
2413,20-03-2023,425.58,Expense,Movies
2414,20-03-2023,399.81,Income,Bonus
2415,20-03-2023,894.21,Income,Dining Out
2416,20-03-2023,292.76,Income,Bonus
2417,20-03-2023,686.57,Expense,Car Maintenance
2418,21-03-2023,698.95,Income,Salary
2419,21-03-2023,315.49,Expense,Utilities
2420,22-03-2023,295.21,Income,Salary
2421,22-03-2023,60.19,Expense,Shopping
2422,22-03-2023,101.59,Income,Salary
2423,23-03-2023,442.67,Income,Dining Out
2424,23-03-2023,745.06,Expense,Utilities
2425,23-03-2023,40.41,Expense,Subscriptions
2426,23-03-2023,31.39,Income,Subscriptions
2427,23-03-2023,710.01,Income,Internet Bill
2428,24-03-2023,86.78,Expense,Movies
2429,24-03-2023,194.42,Income,Car Maintenance
2430,24-03-2023,783.18,Income,Movies
2431,24-03-2023,958.76,Income,Interest
2432,25-03-2023,855.39,Income,Freelance
2433,26-03-2023,670.59,Expense,Shopping
2434,27-03-2023,394.75,Income,Movies
2435,27-03-2023,852.33,Income,Entertainment
2436,27-03-2023,701.99,Expense,Groceries
2437,27-03-2023,198.67,Income,Subscriptions
2438,27-03-2023,97.82,Income,Movies
2439,28-03-2023,653.65,Expense,Car Maintenance
2440,28-03-2023,235.68,Income,Car Maintenance
2441,28-03-2023,372.0,Expense,Coffee
2442,28-03-2023,310.0,Expense,Entertainment
2443,29-03-2023,677.16,Expense,Utilities
2444,29-03-2023,727.37,Expense,Utilities
2445,29-03-2023,118.33,Income,Shopping
2446,30-03-2023,233.36,Income,Subscriptions
2447,31-03-2023,50.79,Expense,Rent
2448,31-03-2023,201.12,Income,Freelance
2449,31-03-2023,173.76,Income,Utilities
2450,31-03-2023,809.56,Expense,Dining Out
2451,31-03-2023,657.15,Expense,Utilities
2452,01-04-2023,705.43,Expense,Movies
2453,02-04-2023,152.92,Income,Rent
2454,02-04-2023,508.51,Expense,Internet Bill
2455,03-04-2023,848.8,Income,Salary
2456,03-04-2023,677.11,Income,Shopping
2457,03-04-2023,194.74,Income,Coffee
2458,03-04-2023,520.44,Expense,Movies
2459,04-04-2023,329.28,Income,Internet Bill
2460,04-04-2023,831.31,Income,Interest
2461,05-04-2023,273.43,Expense,Shopping
2462,06-04-2023,280.37,Expense,Shopping
2463,06-04-2023,429.83,Expense,Subscriptions
2464,06-04-2023,574.1,Expense,Car Maintenance
2465,07-04-2023,566.95,Income,Car Maintenance
2466,07-04-2023,118.34,Income,Rent
2467,07-04-2023,687.15,Income,Freelance
2468,07-04-2023,131.17,Expense,Subscriptions
2469,07-04-2023,97.4,Income,Internet Bill
2470,08-04-2023,507.35,Expense,Groceries
2471,08-04-2023,295.43,Income,Car Maintenance
2472,08-04-2023,612.04,Income,Utilities
2473,08-04-2023,396.27,Income,Groceries
2474,08-04-2023,202.59,Income,Entertainment
2475,09-04-2023,492.72,Income,Internet Bill
2476,10-04-2023,691.4,Income,Utilities
2477,10-04-2023,896.72,Expense,Salary
2478,10-04-2023,168.92,Income,Movies
2479,10-04-2023,537.11,Expense,Groceries
2480,11-04-2023,256.11,Expense,Movies
2481,11-04-2023,970.74,Expense,Salary
2482,11-04-2023,70.15,Income,Transport
2483,12-04-2023,86.5,Expense,Interest
2484,12-04-2023,72.61,Expense,Bonus
2485,12-04-2023,858.53,Expense,Subscriptions
2486,12-04-2023,941.12,Income,Entertainment
2487,13-04-2023,582.74,Income,Internet Bill
2488,13-04-2023,243.33,Income,Shopping
2489,14-04-2023,747.74,Income,Salary
2490,14-04-2023,893.22,Income,Shopping
2491,14-04-2023,901.02,Expense,Interest
2492,15-04-2023,293.42,Expense,Rent
2493,15-04-2023,388.43,Expense,Utilities
2494,15-04-2023,90.03,Income,Salary
2495,15-04-2023,830.81,Expense,Salary
2496,15-04-2023,112.89,Income,Salary
2497,16-04-2023,32.31,Expense,Bonus
2498,16-04-2023,954.57,Income,Bonus
2499,16-04-2023,769.95,Expense,Interest
2500,16-04-2023,774.34,Expense,Car Maintenance
